n,t,v,q,pwm,fa
118,2.36,"[0.0299, -2.88e-19, -1.35]","[0.997, 6.76e-19, -0.0777, 6.45e-18]","[1.46e+03, 1.52e+03, 1.46e+03, 1.52e+03]","[-1.22, 6.86e-16, 5.04]"
119,2.38,"[0.0304, -4.21e-19, -1.32]","[0.997, -2.42e-18, -0.0764, 6.21e-18]","[1.46e+03, 1.52e+03, 1.46e+03, 1.52e+03]","[-1.23, 5.65e-16, 4.99]"
120,2.4,"[0.0305, -1.52e-18, -1.3]","[0.997, -4.97e-18, -0.0751, 6.01e-18]","[1.46e+03, 1.52e+03, 1.46e+03, 1.52e+03]","[-1.24, 4.31e-16, 4.94]"
121,2.42,"[0.0302, -3.4e-18, -1.27]","[0.997, -6.98e-18, -0.0738, 5.81e-18]","[1.46e+03, 1.52e+03, 1.46e+03, 1.52e+03]","[-1.28, 2.8e-16, 4.89]"
122,2.44,"[0.0294, -5.86e-18, -1.25]","[0.997, -8.34e-18, -0.0726, 5.64e-18]","[1.46e+03, 1.53e+03, 1.46e+03, 1.53e+03]","[-1.32, 1.76e-16, 4.84]"
123,2.46,"[0.0283, -8.72e-18, -1.22]","[0.997, -9.16e-18, -0.0716, 5.53e-18]","[1.46e+03, 1.53e+03, 1.46e+03, 1.53e+03]","[-1.38, 2.66e-17, 4.8]"
124,2.48,"[0.027, -1.17e-17, -1.2]","[0.997, -9.25e-18, -0.0708, 5.48e-18]","[1.46e+03, 1.53e+03, 1.46e+03, 1.53e+03]","[-1.44, -6.31e-17, 4.75]"
125,2.5,"[0.0254, -1.47e-17, -1.17]","[0.998, -8.82e-18, -0.0703, 5.49e-18]","[1.46e+03, 1.53e+03, 1.46e+03, 1.53e+03]","[-1.49, -2.14e-16, 4.71]"
126,2.52,"[0.0238, -1.74e-17, -1.15]","[0.998, -7.66e-18, -0.0701, 5.58e-18]","[1.46e+03, 1.53e+03, 1.46e+03, 1.53e+03]","[-1.54, -3.01e-16, 4.67]"
127,2.54,"[0.0221, -1.97e-17, -1.13]","[0.998, -6.13e-18, -0.0701, 5.68e-18]","[1.46e+03, 1.53e+03, 1.46e+03, 1.53e+03]","[-1.59, -3.06e-16, 4.62]"
128,2.56,"[0.0206, -2.14e-17, -1.11]","[0.998, -4.41e-18, -0.0703, 5.79e-18]","[1.46e+03, 1.53e+03, 1.46e+03, 1.53e+03]","[-1.63, -3.45e-16, 4.58]"
129,2.58,"[0.0192, -2.24e-17, -1.08]","[0.997, -2.32e-18, -0.0708, 5.88e-18]","[1.47e+03, 1.53e+03, 1.47e+03, 1.53e+03]","[-1.65, -3.63e-16, 4.53]"
